Datetime,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BB(%),BCbb,BCff
26.10.2022 16:33,206,128,142,122,126,107,141,0.0,0.0,126.0
26.10.2022 16:34,210,128,119,119,115,144,144,0.0,0.0,115.0
26.10.2022 16:35,206,135,136,122,173,116,170,0.0,0.0,173.0
26.10.2022 16:36,210,150,139,147,174,164,197,0.0,0.0,174.0
26.10.2022 16:37,203,109,146,132,137,156,175,0.0,0.0,137.0
26.10.2022 16:38,194,131,112,89,115,70,81,60.3,69.345,45.655
26.10.2022 16:39,207,140,142,139,158,190,208,0.0,0.0,158.0
26.10.2022 16:40,198,119,130,146,159,142,155,0.0,0.0,159.0
26.10.2022 16:41,236,164,163,139,163,166,220,0.0,0.0,163.0
26.10.2022 16:42,160,114,105,96,102,120,132,0.0,0.0,102.0
26.10.2022 16:43,175,121,126,133,125,69,127,0.0,0.0,125.0
26.10.2022 16:44,188,133,130,109,146,123,144,0.0,0.0,146.0
26.10.2022 16:45,174,105,107,104,118,121,118,0.0,0.0,118.0
26.10.2022 16:46,197,131,130,140,118,130,153,0.0,0.0,118.0
26.10.2022 16:47,179,123,132,124,141,114,151,0.0,0.0,141.0
26.10.2022 16:48,164,108,122,101,126,85,110,0.0,0.0,126.0
26.10.2022 16:49,169,104,110,108,108,115,125,0.0,0.0,108.0
26.10.2022 16:50,210,143,149,143,169,196,193,0.0,0.0,169.0
26.10.2022 16:51,170,118,105,102,115,85,132,0.0,0.0,115.0
26.10.2022 16:52,171,110,113,121,92,99,84,30.1,27.692000000000004,64.308
26.10.2022 16:53,150,107,91,73,123,91,113,0.0,0.0,123.0
26.10.2022 16:54,169,100,119,113,110,101,122,0.0,0.0,110.0
26.10.2022 16:55,177,129,114,114,135,130,170,0.0,0.0,135.0
26.10.2022 16:56,183,135,133,113,112,118,98,36.3,40.65599999999999,71.344
26.10.2022 16:57,172,107,105,104,116,95,119,0.0,0.0,116.0
26.10.2022 16:58,153,93,98,92,93,87,131,0.0,0.0,93.0
26.10.2022 16:59,160,105,98,76,108,103,108,0.0,0.0,108.0
26.10.2022 17:00,167,114,118,102,101,106,121,0.0,0.0,101.0
26.10.2022 17:01,160,91,99,104,110,91,103,0.0,0.0,110.0
26.10.2022 17:02,172,102,117,101,109,89,125,0.0,0.0,109.0
26.10.2022 17:03,170,108,106,107,150,103,121,0.0,0.0,150.0
26.10.2022 17:04,139,101,86,98,75,91,111,0.0,0.0,75.0
26.10.2022 17:05,162,98,114,94,127,89,102,0.0,0.0,127.0
26.10.2022 17:06,160,97,95,109,89,103,128,0.0,0.0,89.0
26.10.2022 17:07,171,107,102,92,111,99,124,0.0,0.0,111.0
26.10.2022 17:08,172,109,108,109,117,143,123,0.0,0.0,117.0
26.10.2022 17:09,164,116,110,118,110,89,142,0.0,0.0,110.0
26.10.2022 17:10,187,112,107,98,130,136,155,0.0,0.0,130.0
26.10.2022 17:11,159,103,115,111,106,109,117,0.0,0.0,106.0
26.10.2022 17:12,179,130,131,105,154,129,163,0.0,0.0,154.0
26.10.2022 17:13,187,111,111,86,129,144,133,0.0,0.0,129.0
26.10.2022 17:14,147,104,95,91,111,69,126,0.0,0.0,111.0
26.10.2022 17:15,173,114,120,121,125,146,139,0.0,0.0,125.0
26.10.2022 17:16,170,116,109,123,101,101,120,0.0,0.0,101.0
26.10.2022 17:17,153,103,129,77,106,109,120,0.0,0.0,106.0
26.10.2022 17:18,185,125,114,138,152,126,154,0.0,0.0,152.0
26.10.2022 17:19,169,138,113,113,115,103,140,0.0,0.0,115.0
26.10.2022 17:20,170,110,117,118,140,115,111,0.0,0.0,140.0
26.10.2022 17:21,172,129,123,130,144,141,166,0.0,0.0,144.0
26.10.2022 17:22,174,135,120,119,112,116,118,13.7,15.344,96.656
26.10.2022 17:23,191,133,136,125,132,108,141,0.0,0.0,132.0
26.10.2022 17:24,160,142,139,147,128,152,159,0.0,0.0,128.0
26.10.2022 17:25,168,112,117,111,151,75,118,0.0,0.0,151.0
26.10.2022 17:26,197,157,163,138,128,155,167,0.0,0.0,128.0
26.10.2022 17:27,185,141,140,112,154,139,164,0.0,0.0,154.0
26.10.2022 17:28,196,155,155,167,142,124,147,5.2,7.3839999999999995,134.61599999999999
26.10.2022 17:29,188,153,147,141,169,153,137,11.1,18.759,150.241
26.10.2022 17:30,175,162,171,127,129,120,164,0.0,0.0,129.0
26.10.2022 17:31,218,163,150,158,175,180,168,0.0,0.0,175.0
26.10.2022 17:32,189,152,156,145,135,132,143,6.3,8.505,126.495
26.10.2022 17:33,192,152,151,169,151,133,187,0.0,0.0,151.0
26.10.2022 17:34,204,181,163,152,172,167,156,15.8,27.176,144.824
26.10.2022 17:35,301,269,267,269,279,272,303,0.0,0.0,279.0
26.10.2022 17:36,218,195,196,187,199,196,192,1.4,2.7859999999999996,196.214
26.10.2022 17:37,215,180,154,160,157,145,182,0.0,0.0,157.0
26.10.2022 17:38,341,314,321,299,322,283,330,0.0,0.0,322.0
26.10.2022 17:48,0,0,0,0,0,0,0,0.0,0.0,0.0
26.10.2022 17:49,0,0,0,0,0,0,0,0.0,0.0,0.0
26.10.2022 17:50,0,0,0,0,0,0,0,0.0,0.0,0.0
26.10.2022 17:51,0,0,0,0,0,0,0,0.0,0.0,0.0
26.10.2022 17:52,0,0,0,0,0,0,0,0.0,0.0,0.0
26.10.2022 17:53,0,0,0,0,0,0,0,0.0,0.0,0.0
26.10.2022 17:54,0,0,0,0,0,0,0,0.0,0.0,0.0
26.10.2022 17:55,0,0,0,0,0,0,0,0.0,0.0,0.0
26.10.2022 17:56,0,0,0,0,0,0,0,0.0,0.0,0.0
26.10.2022 17:57,434,244,214,208,255,236,266,0.0,0.0,255.0
26.10.2022 17:58,377,213,226,221,223,162,202,5.6,12.488,210.512
26.10.2022 17:59,397,242,221,189,229,219,258,0.0,0.0,229.0
26.10.2022 18:00,362,197,219,215,216,177,218,0.0,0.0,216.0
26.10.2022 18:01,362,236,203,209,231,188,235,0.6,1.386,229.61400000000003
26.10.2022 18:02,370,213,226,175,207,198,192,10.6,21.941999999999997,185.058
26.10.2022 18:03,379,215,204,237,225,192,250,0.0,0.0,225.0
26.10.2022 18:04,350,232,216,185,227,189,222,4.4,9.988000000000001,217.012
26.10.2022 18:05,349,214,206,206,201,176,207,3.4,6.834,194.166
26.10.2022 18:06,363,199,196,191,205,191,217,0.0,0.0,205.0
26.10.2022 18:07,332,190,180,188,192,157,179,5.8,11.136,180.864
26.10.2022 18:08,337,200,201,175,202,174,202,0.0,0.0,202.0
26.10.2022 18:09,332,207,190,198,207,161,204,1.8,3.7260000000000004,203.274
26.10.2022 18:10,342,205,205,189,206,169,226,0.0,0.0,206.0
26.10.2022 18:11,343,208,201,179,193,197,215,0.0,0.0,193.0
26.10.2022 18:12,320,218,206,212,212,190,216,1.0,2.12,209.88
26.10.2022 18:13,336,203,215,185,210,184,194,4.3,9.03,200.97000000000003
26.10.2022 18:14,327,215,201,209,221,181,228,0.0,0.0,221.0
26.10.2022 18:15,463,430,426,455,515,625,667,0.0,0.0,515.0
26.10.2022 18:16,322,187,211,198,194,171,214,0.0,0.0,194.0
26.10.2022 18:17,285,198,181,183,191,178,207,0.0,0.0,191.0
26.10.2022 18:18,313,204,206,201,198,194,188,8.1,16.038,181.96200000000002
26.10.2022 18:19,314,208,192,164,218,197,215,0.0,0.0,218.0
26.10.2022 18:20,295,200,198,208,192,186,221,0.0,0.0,192.0
26.10.2022 18:21,285,211,211,204,199,160,198,6.6,13.133999999999999,185.866
26.10.2022 18:22,304,199,186,176,196,171,212,0.0,0.0,196.0
26.10.2022 18:23,274,202,202,207,210,206,214,0.0,0.0,210.0
26.10.2022 18:24,275,180,179,183,186,163,172,4.7,8.742,177.25799999999998
26.10.2022 18:25,282,200,208,191,191,188,212,0.0,0.0,191.0
26.10.2022 18:26,265,215,186,167,191,173,199,7.9,15.089,175.91099999999997
26.10.2022 18:27,287,190,211,220,218,204,212,0.0,0.0,218.0
26.10.2022 18:28,289,228,201,205,203,198,207,9.9,20.097,182.903
26.10.2022 18:29,267,200,208,201,186,145,187,7.3,13.578,172.422
26.10.2022 18:30,296,224,219,194,228,247,238,0.0,0.0,228.0
26.10.2022 18:31,287,223,221,204,223,187,204,9.2,20.516,202.48399999999998
26.10.2022 18:32,278,232,220,242,222,230,243,0.0,0.0,222.0
26.10.2022 18:33,288,242,238,235,216,230,254,0.0,0.0,216.0
26.10.2022 18:34,292,227,207,209,237,169,201,12.7,30.098999999999997,206.901
26.10.2022 18:35,293,240,237,222,221,249,253,0.0,0.0,221.0
26.10.2022 18:36,285,256,232,258,249,243,250,2.3,5.726999999999999,243.273
26.10.2022 18:37,311,244,266,240,239,234,247,0.0,0.0,239.0
26.10.2022 18:38,285,237,229,208,237,206,231,2.2,5.214000000000001,231.786
26.10.2022 18:39,286,241,224,254,242,242,238,1.4,3.3879999999999995,238.612
26.10.2022 18:40,283,240,252,232,230,231,253,0.0,0.0,230.0
26.10.2022 18:41,285,234,224,230,233,197,239,0.0,0.0,233.0
26.10.2022 18:42,314,272,286,259,249,283,285,0.0,0.0,249.0
26.10.2022 18:43,289,253,225,242,250,234,246,2.8,7.0,243.0
26.10.2022 18:44,257,235,226,232,231,234,243,0.0,0.0,231.0
26.10.2022 18:45,299,245,250,233,251,240,279,0.0,0.0,251.0
26.10.2022 18:46,268,229,213,228,222,233,249,0.0,0.0,222.0
26.10.2022 18:47,273,248,254,239,241,232,239,4.0,9.64,231.35999999999999
26.10.2022 18:48,280,261,241,235,253,243,271,0.0,0.0,253.0
26.10.2022 18:49,274,229,228,245,228,248,213,7.5,17.1,210.9
26.10.2022 18:50,267,247,238,230,230,198,252,0.0,0.0,230.0
26.10.2022 18:51,280,228,227,237,244,234,262,0.0,0.0,244.0
26.10.2022 18:52,284,260,272,261,254,262,267,0.0,0.0,254.0
26.10.2022 18:53,285,252,243,233,239,237,253,0.0,0.0,239.0
26.10.2022 18:54,275,243,227,242,244,266,252,0.0,0.0,244.0
26.10.2022 18:55,286,267,245,241,249,217,250,6.4,15.936000000000002,233.064
26.10.2022 18:56,259,236,248,218,250,263,276,0.0,0.0,250.0
26.10.2022 18:57,276,245,251,254,238,220,252,0.0,0.0,238.0
26.10.2022 18:58,263,245,230,225,223,212,238,2.6,5.798000000000001,217.20200000000003
26.10.2022 18:59,289,259,240,259,226,258,234,10.5,23.73,202.27
26.10.2022 19:00,255,226,233,215,258,211,260,0.0,0.0,258.0
26.10.2022 19:01,281,270,264,279,251,280,258,4.8,12.048,238.95200000000003
26.10.2022 19:02,305,281,265,249,272,270,289,0.0,0.0,272.0
26.10.2022 19:03,263,254,239,255,242,242,252,0.8,1.9360000000000002,240.064
26.10.2022 19:04,274,246,267,251,251,220,267,0.0,0.0,251.0
26.10.2022 19:05,292,263,238,256,246,283,270,0.0,0.0,246.0
26.10.2022 19:06,269,251,250,235,246,232,245,2.4,5.904,240.096
26.10.2022 19:07,260,256,243,261,248,234,274,0.0,0.0,248.0
26.10.2022 19:08,264,238,232,223,246,259,260,0.0,0.0,246.0
26.10.2022 19:09,271,246,255,237,239,247,251,0.0,0.0,239.0
26.10.2022 19:10,241,222,210,203,220,193,247,0.0,0.0,220.0
26.10.2022 19:11,267,234,237,228,236,253,228,2.7,6.372000000000001,229.628
26.10.2022 19:12,247,228,231,237,229,260,249,0.0,0.0,229.0
26.10.2022 19:13,259,229,232,243,228,227,274,0.0,0.0,228.0
26.10.2022 19:14,235,224,196,227,225,195,229,0.0,0.0,225.0
26.10.2022 19:15,231,211,216,198,193,202,193,9.0,17.37,175.63
26.10.2022 19:16,245,234,236,235,241,229,253,0.0,0.0,241.0
26.10.2022 19:17,239,211,210,222,204,200,245,0.0,0.0,204.0
26.10.2022 19:18,258,222,218,187,243,245,235,0.0,0.0,243.0
26.10.2022 19:19,230,225,218,244,204,235,249,0.0,0.0,204.0
26.10.2022 19:20,267,231,236,221,245,226,245,0.0,0.0,245.0
26.10.2022 19:21,237,223,196,196,218,226,242,0.0,0.0,218.0
26.10.2022 19:22,224,205,236,236,210,198,196,4.3,9.03,200.97000000000003
26.10.2022 19:23,258,233,211,205,235,239,292,0.0,0.0,235.0
26.10.2022 19:24,209,218,203,195,191,189,157,37.9,72.389,118.611
26.10.2022 19:25,232,214,212,210,218,190,248,0.0,0.0,218.0
26.10.2022 19:26,225,211,219,204,202,241,204,3.3,6.6659999999999995,195.334
26.10.2022 19:27,208,189,196,185,204,177,220,0.0,0.0,204.0
26.10.2022 19:28,206,189,197,214,180,179,206,0.0,0.0,180.0
26.10.2022 19:29,179,162,152,130,157,152,164,0.0,0.0,157.0
26.10.2022 19:30,217,205,191,223,218,224,242,0.0,0.0,218.0
26.10.2022 19:31,200,173,176,187,159,196,172,0.3,0.477,158.523
26.10.2022 19:32,161,148,150,142,161,136,160,0.0,0.0,161.0
26.10.2022 19:33,188,183,186,165,193,193,213,0.0,0.0,193.0
26.10.2022 19:34,207,153,153,181,176,168,204,0.0,0.0,176.0
26.10.2022 19:35,174,181,177,161,160,176,174,3.9,6.24,153.76
26.10.2022 19:36,177,156,170,162,155,164,152,2.4,3.72,151.28
26.10.2022 19:37,179,167,160,165,168,173,180,0.0,0.0,168.0
26.10.2022 19:38,150,140,137,152,144,149,156,0.0,0.0,144.0
26.10.2022 19:39,159,145,111,133,140,156,168,0.0,0.0,140.0
26.10.2022 19:40,166,144,166,135,157,123,169,0.0,0.0,157.0
26.10.2022 19:41,173,143,138,137,140,152,151,0.0,0.0,140.0
26.10.2022 19:42,130,124,157,137,126,112,161,0.0,0.0,126.0
26.10.2022 19:43,166,163,134,137,168,179,175,0.0,0.0,168.0
26.10.2022 19:44,182,148,158,157,161,173,180,0.0,0.0,161.0
26.10.2022 19:45,161,146,144,132,144,164,166,0.0,0.0,144.0
26.10.2022 19:46,349,381,394,435,470,507,550,0.0,0.0,470.0
26.10.2022 19:47,160,158,160,151,147,165,199,0.0,0.0,147.0
26.10.2022 19:48,175,146,129,141,151,157,140,4.6,6.945999999999999,144.054
26.10.2022 19:49,149,132,131,128,144,147,154,0.0,0.0,144.0
26.10.2022 19:50,132,112,105,137,115,148,162,0.0,0.0,115.0
26.10.2022 19:51,168,144,158,146,163,145,161,0.0,0.0,163.0
26.10.2022 19:52,148,137,129,120,145,140,143,0.0,0.0,145.0
26.10.2022 19:53,164,156,169,148,136,132,177,0.0,0.0,136.0
26.10.2022 19:54,180,168,166,182,174,211,193,0.0,0.0,174.0
26.10.2022 19:55,149,141,138,135,157,136,146,0.0,0.0,157.0
26.10.2022 19:56,155,141,138,138,146,162,178,0.0,0.0,146.0
26.10.2022 19:57,169,154,171,170,166,183,199,0.0,0.0,166.0
26.10.2022 19:58,185,160,150,148,168,179,176,0.0,0.0,168.0
26.10.2022 19:59,172,154,138,136,162,175,216,0.0,0.0,162.0
26.10.2022 20:00,150,129,151,157,153,162,165,0.0,0.0,153.0
26.10.2022 20:01,172,147,147,111,154,168,166,0.0,0.0,154.0
26.10.2022 20:02,167,142,110,144,139,154,182,0.0,0.0,139.0
26.10.2022 20:03,155,126,146,143,165,182,198,0.0,0.0,165.0
26.10.2022 20:04,142,131,122,120,124,150,142,0.0,0.0,124.0
26.10.2022 20:05,136,119,116,140,131,104,111,7.2,9.432,121.568
26.10.2022 20:06,148,133,119,119,126,155,167,0.0,0.0,126.0
26.10.2022 20:07,141,111,124,114,143,115,153,0.0,0.0,143.0
26.10.2022 20:08,122,121,115,121,102,126,144,0.0,0.0,102.0
26.10.2022 20:09,128,103,117,115,123,124,120,0.0,0.0,123.0
26.10.2022 20:10,144,128,127,112,121,137,122,4.9,5.929000000000001,115.071
26.10.2022 20:11,139,101,101,121,125,106,142,0.0,0.0,125.0
26.10.2022 20:12,115,127,116,103,122,128,155,0.0,0.0,122.0
26.10.2022 20:13,155,118,121,105,109,120,101,16.3,17.767,91.233
26.10.2022 20:14,124,121,138,132,148,150,155,0.0,0.0,148.0
26.10.2022 20:15,148,130,109,124,123,143,149,0.0,0.0,123.0
26.10.2022 20:16,124,126,124,104,111,111,130,0.0,0.0,111.0
26.10.2022 20:17,143,121,108,115,124,118,108,12.6,15.623999999999999,108.37600000000002
26.10.2022 20:18,152,140,140,120,142,145,189,0.0,0.0,142.0
26.10.2022 20:19,195,178,188,201,170,133,161,10.3,17.51,152.49
26.10.2022 20:20,236,231,200,213,210,222,196,17.7,37.17,172.82999999999998
26.10.2022 20:21,236,225,239,218,237,213,237,0.0,0.0,237.0
26.10.2022 20:22,254,253,233,249,241,259,276,0.0,0.0,241.0
26.10.2022 20:23,259,229,253,248,230,231,227,1.0,2.3,227.7
26.10.2022 20:24,243,259,235,225,240,251,259,0.1,0.24,239.76000000000002
26.10.2022 20:25,226,211,206,225,209,226,253,0.0,0.0,209.0
26.10.2022 20:26,253,238,240,215,251,242,251,0.0,0.0,251.0
26.10.2022 20:27,205,203,191,217,196,203,238,0.0,0.0,196.0
26.10.2022 20:28,204,211,206,191,191,187,179,17.6,33.61600000000001,157.38400000000001
26.10.2022 20:29,222,202,221,225,212,213,235,0.0,0.0,212.0
26.10.2022 20:30,200,196,192,193,179,213,204,0.0,0.0,179.0
26.10.2022 20:31,184,182,196,172,197,189,212,0.0,0.0,197.0
26.10.2022 20:32,203,189,167,184,187,190,187,1.1,2.0570000000000004,184.943
26.10.2022 20:33,176,157,151,157,166,164,189,0.0,0.0,166.0
26.10.2022 20:34,169,155,165,161,168,180,170,0.0,0.0,168.0
26.10.2022 20:35,167,159,152,174,167,148,183,0.0,0.0,167.0
26.10.2022 20:36,163,138,158,148,165,184,169,0.0,0.0,165.0
26.10.2022 20:37,153,169,135,149,140,148,175,0.0,0.0,140.0
26.10.2022 20:38,160,141,156,151,163,153,187,0.0,0.0,163.0
26.10.2022 20:39,167,152,161,158,156,183,164,0.0,0.0,156.0
26.10.2022 20:40,152,128,143,138,125,150,150,0.0,0.0,125.0
26.10.2022 20:41,153,152,127,136,152,138,189,0.0,0.0,152.0
26.10.2022 20:42,141,120,136,121,143,154,123,0.0,0.0,143.0
26.10.2022 20:43,174,162,145,154,179,199,219,0.0,0.0,179.0
26.10.2022 20:44,178,157,153,168,150,163,183,0.0,0.0,150.0
26.10.2022 20:45,186,160,162,128,154,158,181,0.0,0.0,154.0
26.10.2022 20:46,178,150,142,179,168,189,191,0.0,0.0,168.0
26.10.2022 20:47,154,135,125,114,140,135,137,0.0,0.0,140.0
26.10.2022 20:48,195,146,157,166,168,181,192,0.0,0.0,168.0
26.10.2022 20:49,170,148,146,136,136,154,173,0.0,0.0,136.0
26.10.2022 20:50,159,125,132,149,166,156,154,0.0,0.0,166.0
26.10.2022 20:51,188,169,147,162,151,180,197,0.0,0.0,151.0
26.10.2022 20:52,164,125,135,137,134,134,156,0.0,0.0,134.0
26.10.2022 20:53,179,156,153,137,149,131,180,0.0,0.0,149.0
26.10.2022 20:54,182,136,140,144,157,180,171,0.0,0.0,157.0
26.10.2022 20:55,192,145,154,156,156,164,164,0.0,0.0,156.0
26.10.2022 20:56,201,180,153,158,171,156,189,0.0,0.0,171.0
26.10.2022 20:57,194,162,161,160,173,205,194,0.0,0.0,173.0
26.10.2022 20:58,184,140,165,156,162,144,151,0.0,0.0,162.0
26.10.2022 20:59,207,171,163,156,164,170,207,0.0,0.0,164.0
26.10.2022 21:00,208,167,149,172,169,181,177,0.0,0.0,169.0
26.10.2022 21:01,208,179,170,191,185,191,209,0.0,0.0,185.0
26.10.2022 21:02,227,200,219,197,205,214,195,2.6,5.33,199.67000000000002
26.10.2022 21:03,236,162,171,181,167,164,233,0.0,0.0,167.0
26.10.2022 21:04,233,214,188,183,223,223,213,0.2,0.446,222.554
26.10.2022 21:05,243,191,196,204,205,217,223,0.0,0.0,205.0
26.10.2022 21:06,249,192,210,210,214,221,251,0.0,0.0,214.0
26.10.2022 21:07,237,215,187,172,202,199,246,0.0,0.0,202.0
26.10.2022 21:08,269,213,229,249,232,216,216,0.0,0.0,232.0
26.10.2022 21:09,281,233,235,211,242,253,235,0.0,0.0,242.0
26.10.2022 21:10,250,203,202,206,205,186,240,0.0,0.0,205.0
26.10.2022 21:11,267,227,239,213,235,248,261,0.0,0.0,235.0
26.10.2022 21:12,266,205,194,200,223,183,242,0.0,0.0,223.0
26.10.2022 21:13,264,229,222,204,228,260,237,0.0,0.0,228.0
26.10.2022 21:14,284,229,213,249,227,251,252,0.0,0.0,227.0
26.10.2022 21:15,266,206,227,222,222,219,250,0.0,0.0,222.0
26.10.2022 21:16,265,231,221,198,221,219,222,4.1,9.061,211.93900000000002
26.10.2022 21:17,257,196,212,206,224,203,277,0.0,0.0,224.0
26.10.2022 21:18,291,246,225,242,233,240,249,0.0,0.0,233.0
26.10.2022 21:19,267,205,210,211,217,226,222,0.0,0.0,217.0
26.10.2022 21:20,282,230,239,235,253,229,276,0.0,0.0,253.0
26.10.2022 21:21,257,210,206,228,225,227,238,0.0,0.0,225.0
26.10.2022 21:22,282,234,219,193,227,218,259,0.0,0.0,227.0
26.10.2022 21:23,290,231,230,229,228,231,260,0.0,0.0,228.0
26.10.2022 21:24,277,233,236,241,270,275,277,0.0,0.0,270.0
26.10.2022 21:25,274,217,219,203,243,224,238,0.0,0.0,243.0
26.10.2022 21:26,282,236,239,259,225,236,256,0.0,0.0,225.0
26.10.2022 21:27,284,242,237,229,245,255,256,0.0,0.0,245.0
26.10.2022 21:28,235,231,236,235,224,211,234,0.0,0.0,224.0
26.10.2022 21:29,300,275,284,291,303,278,304,0.0,0.0,303.0
26.10.2022 21:30,291,270,259,241,242,248,297,0.0,0.0,242.0
26.10.2022 21:31,297,270,258,297,285,267,288,0.0,0.0,285.0
26.10.2022 21:32,262,244,244,239,258,272,271,0.0,0.0,258.0
26.10.2022 21:33,266,237,265,238,248,218,288,0.0,0.0,248.0
26.10.2022 21:34,227,224,209,197,214,245,231,0.0,0.0,214.0
26.10.2022 21:35,245,209,206,211,208,217,251,0.0,0.0,208.0
26.10.2022 21:36,236,201,221,211,230,225,226,0.0,0.0,230.0
26.10.2022 21:37,217,209,197,172,194,206,223,0.0,0.0,194.0
26.10.2022 21:38,229,192,174,187,210,194,227,0.0,0.0,210.0
26.10.2022 21:39,191,200,199,182,185,177,190,5.1,9.434999999999999,175.56500000000003
26.10.2022 21:40,223,178,196,192,203,182,238,0.0,0.0,203.0
26.10.2022 21:41,184,166,174,173,163,192,181,0.0,0.0,163.0
26.10.2022 21:42,186,169,160,147,181,157,208,0.0,0.0,181.0
26.10.2022 21:43,195,158,159,165,168,202,179,0.0,0.0,168.0
26.10.2022 21:44,175,141,126,135,142,138,175,0.0,0.0,142.0
26.10.2022 21:45,160,150,161,130,156,163,177,0.0,0.0,156.0
26.10.2022 21:46,170,152,144,168,153,159,159,0.0,0.0,153.0
26.10.2022 21:47,176,132,154,124,163,173,202,0.0,0.0,163.0
26.10.2022 21:48,157,167,152,153,160,136,168,0.0,0.0,160.0
26.10.2022 21:49,149,132,131,140,132,143,148,0.0,0.0,132.0
26.10.2022 21:50,156,126,136,130,141,172,156,0.0,0.0,141.0
26.10.2022 21:51,147,114,124,102,127,115,142,0.0,0.0,127.0
26.10.2022 21:52,143,128,118,140,133,124,148,0.0,0.0,133.0
26.10.2022 21:53,129,112,116,107,124,142,148,0.0,0.0,124.0
26.10.2022 21:54,136,138,121,122,106,119,128,7.2,7.632000000000001,98.368
26.10.2022 21:55,147,112,100,129,146,124,176,0.0,0.0,146.0
26.10.2022 21:56,117,99,128,91,105,137,115,0.0,0.0,105.0
26.10.2022 21:57,125,136,129,122,128,134,149,0.0,0.0,128.0
26.10.2022 21:58,142,109,104,109,118,106,123,0.0,0.0,118.0
26.10.2022 21:59,101,102,104,106,99,97,121,0.0,0.0,99.0
26.10.2022 22:00,122,109,109,104,112,126,140,0.0,0.0,112.0
26.10.2022 22:01,116,100,101,118,111,131,116,0.0,0.0,111.0
26.10.2022 22:02,117,118,101,98,126,112,110,7.1,8.946,117.054
26.10.2022 22:03,131,78,106,94,121,116,151,0.0,0.0,121.0
26.10.2022 22:04,126,147,120,101,112,154,140,4.5,5.04,106.96
26.10.2022 22:05,138,112,130,156,139,134,151,0.0,0.0,139.0
26.10.2022 22:06,135,136,120,111,124,117,143,0.0,0.0,124.0
26.10.2022 22:07,117,107,108,95,106,135,154,0.0,0.0,106.0
26.10.2022 22:08,102,106,126,120,120,103,96,10.4,12.48,107.51999999999998
26.10.2022 22:09,134,104,110,109,106,124,149,0.0,0.0,106.0
26.10.2022 22:10,117,104,102,97,116,146,116,0.0,0.0,116.0
26.10.2022 22:11,120,102,110,128,132,113,153,0.0,0.0,132.0
26.10.2022 22:12,112,106,91,87,94,120,123,0.0,0.0,94.0
26.10.2022 22:13,75,91,80,86,95,108,108,0.0,0.0,95.0
26.10.2022 22:14,74,74,78,80,70,94,90,0.0,0.0,70.0
26.10.2022 22:15,97,62,60,65,80,60,78,0.0,0.0,80.0
26.10.2022 22:16,61,63,56,60,64,95,80,0.0,0.0,64.0
26.10.2022 22:17,60,63,67,60,65,63,67,0.0,0.0,65.0
26.10.2022 22:18,74,47,55,52,68,73,82,0.0,0.0,68.0
26.10.2022 22:19,51,63,63,55,48,47,55,14.8,7.104000000000001,40.896
26.10.2022 22:20,69,65,53,70,70,73,91,0.0,0.0,70.0
26.10.2022 22:21,80,66,74,55,76,85,79,0.0,0.0,76.0
26.10.2022 22:22,36,59,73,37,57,64,43,36.3,20.691,36.309
26.10.2022 22:23,71,47,56,66,57,76,90,0.0,0.0,57.0
26.10.2022 22:24,58,67,55,59,59,33,40,67.1,39.589,19.411000000000005
26.10.2022 22:25,58,54,42,59,38,71,77,0.0,0.0,38.0
26.10.2022 22:26,51,36,41,42,62,42,28,29.4,18.227999999999998,43.772
26.10.2022 22:27,38,40,54,46,46,53,82,0.0,0.0,46.0
26.10.2022 22:28,56,39,43,35,46,67,43,0.0,0.0,46.0
26.10.2022 22:29,53,70,52,78,54,48,46,51.0,27.54,26.46
26.10.2022 22:30,64,57,42,57,49,43,90,0.0,0.0,49.0
26.10.2022 22:31,50,58,51,43,75,83,39,49.8,37.35,37.65
26.10.2022 22:32,58,24,48,69,18,37,57,0.0,0.0,18.0
26.10.2022 22:33,48,64,69,29,74,94,77,0.0,0.0,74.0
26.10.2022 22:34,30,44,41,46,40,27,61,0.0,0.0,40.0
26.10.2022 22:35,64,58,40,56,50,64,44,31.8,15.9,34.1
26.10.2022 22:36,50,48,65,71,66,56,51,0.0,0.0,66.0
26.10.2022 22:37,52,52,62,33,44,53,58,0.0,0.0,44.0
26.10.2022 22:38,65,75,52,68,83,79,72,4.2,3.486,79.514
26.10.2022 22:39,77,83,47,65,50,61,71,15.3,7.65,42.35
26.10.2022 22:40,69,62,80,62,73,76,93,0.0,0.0,73.0
26.10.2022 22:41,44,44,66,81,59,65,75,0.0,0.0,59.0
26.10.2022 22:42,58,66,61,57,64,71,56,18.3,11.712,52.288000000000004
26.10.2022 22:43,39,44,43,43,34,66,34,30.6,10.404000000000002,23.596000000000004
26.10.2022 22:44,41,44,52,46,37,60,58,0.0,0.0,37.0
26.10.2022 22:45,78,81,70,82,89,49,120,0.0,0.0,89.0
26.10.2022 22:46,50,52,53,66,65,99,48,7.0,4.55,60.45
26.10.2022 22:47,59,63,45,49,52,51,91,0.0,0.0,52.0
26.10.2022 22:48,73,71,83,63,71,90,64,11.0,7.81,63.19
26.10.2022 22:49,54,68,73,83,59,79,47,45.6,26.904,32.096000000000004
26.10.2022 22:50,40,57,46,48,44,29,75,0.0,0.0,44.0
26.10.2022 22:51,52,34,31,39,54,57,37,0.0,0.0,54.0
26.10.2022 22:52,33,61,47,43,55,53,59,3.9,2.145,52.855
